unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS11629_2,8232,plastic flower manufactur worker,manufactur plastic flower toy,plastic factori kwun tong,manufactur plastic flower
AS11629_3,5220,salesperson,salesperson,cloth store sham shui po,cloth busi
AS11629_4,8211,manufactur worker,manufactur hardwar deliv document,hardwar factori tuen mun,manufactur hardwar
AS11630_1,8322,accompani truck deliv merchandis,deliveri person,light truck transport industri,transport photocopi paper
AS11630_2,8322,driver,driver,light truck driver,transport photocopi paper
AS11630_3,9312,construct worker,construct worker,mtr construct compani kowloon bay,build kowlooncanton railway
AS11630_4,8324,driver,driver,selfemploy medium truck driver,transport cloth hanger samsung applianc
AS11631_1,4111,clerk,clerk,importexport trade compani tsuen wan,plastic toy importexport
AS11631_2,4111,clerk,clerk,finish garment logist compani kwai chung,finish garment logist
AS11632_1,8000,machineri manufactur apprentic,machin part manufactur,machineri factori san po kong,machineri part
AS11632_2,8262,odd job knit work,knit work,knit factori tsuen wan,knitwear manufactur
AS11632_3,7233,machineri manufactur,maintain machin part,gauz factori tuen mun,gauz manufactur
AS11632_4,8324,driver,driver,contain ship industri hong kong,transport importexport cargo
AS11632_5,8322,driver,driver,taxi,taxi carri passeng
AS11634_1,4111,document process deliveri,document process,applianc store causeway bay,electr applianc sale
AS11634_2,7130,repairman,repairman,plumb electr repair compani hung hom,plumb electr repair
AS11634_3,8211,machineri manufactur worker,machin manufactur worker,machineri manufactur wanchai,machineri manufactur
AS11634_4,8324,truck driver,transport food product,food product transport truck,transport food product
AS11634_5,8324,truck driver deliveri person,driver mover,busi transport plastic granul,transport plastic granul
AS11634_6,8324,deliveri driver,deliv soil,soil transport compani,transport soil
AS11634_7,8322,taxi driver,taxi driver,taxi downtown area,carri passeng
AS11635_1,3340,cram school teacher human social scienc,human social scienc teacher,cram school hong kong,homework tutor educ student
AS11635_2,8322,transport driver mover,driver mover,dodwel tobacco spirit,importexport cigarett alcohol
AS11635_3,2320,middl school human teacher,human social scienc teacher,middl school new territori tsuen wan yuen long tuen mun,middl school educ
AS11635_4,2451,news copi,write news copi,xinhua news agenc,news agenc primarili newspap
AS11636_1,9151,deliv carryout order,deliv carryout order,bread bakeri guangzhou,sell noodl
AS11636_2,6111,plant rice,plant rice,farm,farmer plant rice
AS11636_3,6112,weed tree remov prepar plant,weed tree remov,farm hainan island,prepar field
AS11636_4,9333,mover,mover,shun tak rice shop,rice shop
AS11636_5,8232,manufactur clean,manufactur clean,plastic factori hong kong,plastic manufactur
AS11636_6,9132,clean odd job,janitor,machineri factori hong kong,machineri sale
AS11637_1,9132,clean odd job,clean odd job,comput factori new territori,comput compon manufactur
AS11639_1,8122,ironwar manufactur,ironwar manufactur,iron foundri guangzhou,ironwar foundri
AS11639_2,7130,plumb electr technician,plumb electr technician,construct hong kong,build tunnel construct
AS11639_3,9322,packag fish export,packag fish export,fish farm fish export thailand,fish farm export
AS11639_4,7130,home repair plumb electr technician,plumb electr technician,construct compani hong kong,home repair
AS11640_1,6110,plant rice veget,plant veget melon fruit rice,farm yuen long,farm plant veget rice
AS11640_2,4121,account clerk,account cashier,wing wah bakeri yuen long,restaur food servic
AS11640_3,4121,account clerk,account clerk,hoi tin garden restaur tuen mun,restaur food servic
AS11640_4,4121,account clerk,account clerk,wing wah bakeri castl peak road,sell cake
AS11640_5,4121,account clerk,account clerk,hardwar jewelri factori lai chi kok kowloon,hardwar costum jewelri busi
AS11640_6,4121,account clerk,account clerk,machin part compani canton road,machineri accessori sale
AS11641_1,4222,clerk,cleric work greet custom,dyework kwai chung tai wo hau tsuen wan,dyework export trade
AS11642_1,5122,chines dim sum master,make chines dim sum,chines restaur tuen min yuen long,restaur dim sum busi
AS11644_1,9333,deliv furnitur,deliveri person,furnitur store tuen mun,sell furnitur
AS11645_1,5230,sell veget,sell veget,selfemploy busi green grocer,veget sale
AS11645_2,5123,prepar food sell food,deliv prepar food go,chines restaur sai kung,food servic
AS11645_3,5122,chef,chef,construct site sai kung,construct site
AS11646_1,7411,sell beef,sell beef,beef butcher shop yuen long,sell beef
AS11646_2,9132,cleaner mover,clean move,build construct compani hong kong,build construct
AS11646_3,7411,sell beef,sell beef,beef butcher shop kowloon aberdeen,sell beef
AS11647_1,5123,server,food server,dim sum restaur new territori,food servic
AS11647_2,5123,server,provid food servic custom servic,restaur tin shui wai,food servic
AS11647_3,4223,oper custom servic,answer telephon custom servic,hyatt hotel hong kong,hotel hospit servic
AS11647_4,5220,wholesal cloth distribut,wholesal cloth distribut,selfemploy wholesal cloth distribut huizhou,wholesal cloth distribut
AS11649_1,4131,stocker primarili importexport work,freight forward document process work,importexport warehous kowloon,cargo export logist
AS11649_2,4131,stock importexport work,freight forward document process work,importexport warehous tsuen wan,logist export tax cargo
AS11649_3,9162,extermin janitori work,extermin driver street cleaner,food environment hygien bureau,manag food environment hygien
AS11650_1,4211,cashier,food sale,mcdonald fast food,mcdonald fast food restaur
AS11650_2,4112,export clerk document work,document process,selfemploy busi silk factori,manufactur dye silk export trade
AS11650_3,5123,waiter,waiter sic,western restaur australia,food servic
AS11650_4,3415,salesperson custom servic,sale document process,sheung wan educ centr hong kong,educ servic
AS11650_5,4222,custom servic,custom servic,harbour plaza north point hotel,hotel hospit servic
AS11650_6,4222,custom servic,custom servic,residenti servic wanchai,provid residenti servic
AS11650_7,1229,custom servic document process,custom servic manag,residenti servic chengdu china,serv resid
AS11651_1,4111,clerk document process,document process,secur compani yuen long,secur trade
AS11651_2,4111,clerk document process,document process,trappist dairi yuen long,milk product
AS11651_3,4111,clerk document process,document process,garment importexport compani cheung sha wan,cloth importexport
AS11651_4,4111,properti manag clerk document process,document process,china oversea compani,properti manag
AS11651_5,4121,account clerk,account clerk,ho wong stationeri product compani,sell stationeri item
AS11652_1,6110,plant veget rice,plant veget rice,farm huidong,plant veget rice
AS11652_2,9132,janitor,janitor,construct compani huidong,build construct
AS11652_3,9132,janitor,janitor,kyoto restaur tuen mun,provid food servic custom
AS11654_1,8224,film develop photo process,film develop photo process,princess margaret hospit radiat therapi depart,take xray patient
AS11655_1,4111,clerk document process,clerk document process,japanes electron compon compani tsuen wan,export electron compon
AS11655_2,4111,clerk document process,clerk document process,giftwar importexport trade compani central,giftwar export trade compani
AS11656_1,4121,account clerk document process,count document process,account firm central,account work
AS11656_2,4121,account clerk document process,count document process,wig compani tsim sha tsui,manufactur process wig
AS11656_3,4121,account clerk document process,count document process,hong kong jockey club,mark six lotteri benefit hors race
AS11657_1,8263,manufactur cotton pad garment,manufactur cotton pad product,cotton pad cloth factori san po kong,manufactur cotton pad fiber
AS11657_2,8322,part time transport work,part time transport work,plastic bag logist compani,plastic bag
AS11659_1,4121,account clerk document process,account clerk document process,depart store central,sell general merchandis
AS11659_2,5220,salesperson,sale account servic,watson general merchandis store,sell general merchandis
AS11659_3,8264,laundri dryclean work,laundri dri clean,selfemploy laundri north point,laundri dri clean servic
AS11659_4,5141,beautician,beautician,beauti salon north point,provid beauti servic
AS11659_5,6121,cat dog groom bath transport,groom bath cat dog move dog food,pet store tai po,buy sell dog cat groom
AS11660_1,8232,manufactur plastic doll mold,manufactur plastic male die,plastic factori kwun tong,manufactur plastic product
AS11661_1,5123,servic staff,servic staff,restaur kowloon,restaur provid food servic
AS11661_2,5122,chef,chef,chines restaur usa,restaur provid food servic
AS11662_1,8263,garment worker,proprietor garment worker sew machin oper,selfemploy garment factori tsuen wan,finish garment fabric manufactur
AS11664_1,7142,ship traine paint clean,clean paint,worldwid ship,ship leas ship deliv cargo
AS11664_2,7340,printer move work,print move,book print job hong kong,print book period
AS11664_3,8251,print work document process,postprint process document process,selfemploy print compani,print book cardboard box
AS11664_4,4222,meet custom document process,meet custom document process,selfemploy cardboard box factori shenzhen,manufactur cardboard box
AS11664_5,5169,secur guard,secur servic,build secur servic sham shui po sheung shui,provid secur servic
AS11664_6,9333,move work document process,move document process,logist electron part compani yuen long,electron part logist
AS11665_1,5230,sell newspap,sell newspap,selfemploy busi sell newspap,sell newspap
AS11665_2,9322,hardwar packer,packag,hardwar factori north point,hardwar manufactur
AS11665_3,3152,qualiti inspect worker,inspect part,electron compon factori north point,manufactur electron compon
AS11665_4,3152,qualiti inspect worker,inspect part,electron compon factori kwun tong,electron compon manufactur
AS11665_5,3152,qualiti inspect worker,part inspect,philip electron compon factori,manufactur electron compon
AS11665_6,9152,attend,manag park lot,park lot sham shui po sheung shui,valet park servic
AS11666_1,5220,pet store salesperson,sell merchandis pet,pet store yuen long,pet sale pet groom servic
AS11666_2,5220,salesperson,merchandis sale,watson tuen mun,depart store
AS11666_3,5220,salesperson,salesperson,fashion boutiqu kwai fong,sell fashion
AS11667_1,6130,farmer rais cattl,plant veget rice rais cattl,farm haifeng,farm plant veget rice
AS11667_2,7124,decor channel worker,channel road interior decor,selfemploy interior decor hong kong,decor channel work
AS11669_1,7422,apprentic learn make wooden furnitur,learn make wooden furnitur odd job,shop make wooden furnitur sham shui po,wooden furnitur manufactur interior decor project
AS11669_2,8285,make wooden implement,make wooden crate,lumber mill tai kok tsui,manufactur import export wooden crate
AS11669_3,8253,manufactur paper product cardboard box carton,manufactur paper product cardboard carton box,paper product compani cheung sha wan kwai chung,manufactur paper product
AS11669_4,5169,attend,manag control room,hong yip build factori secur compani,provid secur servic
AS11670_1,5141,shampoo apprentic,shampoo custom hair,hair salon tsuen wan,cut custom hair
AS11670_2,5141,shampoo hair give perman wave,shampoo perm custom hair,hair salon tuen mun,cut custom hair
AS11670_3,5141,hair stylist,cut hair custom,hair salon sham shui po,cut custom hair
AS11671_1,3131,stereo technician,stereo technician,tvb televis station,televis entertain servic
AS11671_2,3132,news depart microwav transmitt,make inquiri microwav transmitt,atv televis station,televis entertain servic
AS11671_3,1233,custom servic silk flower manufactur distribut,custom servic manufactur wholesal distribut silk flower,selfemploy silk flower busi,manufactur wholesal distribut silk flower
AS11671_4,7241,stereo technician,stereo mainten repair technician,kenwood audiovisu product compani,video audio product mainten repair
AS11671_5,1210,proprietor custom servic,proprietor custom servic,selfemploy busi audiovisu product compani,stereo product mainten repair
