unique_id,isco88_cg_4,occupation_en,task_en,employer_en,product_en
AS15142_2,7241,Plumber/electrician apprentice,Installing electrical appliances,Apprentice,Installing electrical appliances
AS15142_3,7136,Fire safety equipment installation,Installing plumbing,Fire safety equipment,Installing plumbing
AS15142_4,7241,Air conditioner installation,Installing air conditioners,Air conditioner installation,Installing air conditioners
AS15142_5,7241,Electrical equipment installation,Installing household appliances,Electrical equipment installation,Installing household appliances
AS15144_1,4212,BANKER,PROVIDE BANK SERVICES,BANK,PROVIDE BANK SERVICES
AS15144_2,3340,TEACHER,TEACHER,SELF EMPLOY DANCE TEACHER,TEACHER
AS15145_1,4100,Clerical position in office,Clerical position in office,Purchasing company,Clerical position in office
AS15145_2,4100,Clerical position in office,Clerical position in office,"Self-employed, trading company",Clerical position in office
AS15146_1,4100,Clerical position in office,Clerical position in office,ST PAUL hospital,Clerical position in office
AS15146_2,2331,Teacher,Teacher,Primary school,Teacher
AS15147_1,5162,Police officer,Maintaining public order,Police officer,Maintaining public order
AS15147_2,1239,Security manager,Managing security work,Jockey Club,Managing security work
AS15149_1,5230,Buying pork,Buying pork,Street market,Buying pork
AS15149_2,9152,Security,Security,Housing estate,Security
AS15150_1,2331,Teacher,Teacher,Primary school,Teacher
AS15150_2,3441,Customs staff,Clerical position in office,Customs,Clerical position in office
AS15151_1,8232,Female factory worker,"Manufacturer, female factory worker",Female factory worker,Manufacturing plastic goods
AS15152_1,4223,Switchboard operator,Switchboard operator,Switchboard operator,Switchboard operator
AS15152_2,4121,Accounting work,Clerical work,Accounting work at the University of Hong Kong,Clerical work
AS15154_1,4142,Letter carrier,Letter carrier,Letter carrier,Letter carrier
AS15156_1,9132,Cleaning work,Cleaning work,Restaurant,Cleaning work
AS15156_2,9132,Cleaning work,Cleaning work,Restaurant,Cleaning work
AS15157_1,6114,Farmer,Field work,Educated urban youth,Farm land
AS15157_2,7124,Interior decorating worker,Interior decorating,Interior decorating,Interior decorating
AS15159_1,4221,Receptionist,Receptionist,Travel agency,Receptionist
AS15159_2,3412,Insurance agent,Insurance policy quoting work,Insurance,Insurance policy quoting work
AS15159_3,4100,Clerical position,Clerical position in office,Government department,Clerical position in office
AS15160_1,4131,Warehouse attendant,Picking up merchandise,Warehouse,Picking up merchandise
AS15160_2,4131,Warehouse attendant,Picking up merchandise,Warehouse,Picking up merchandise
AS15161_1,3471,Product design,Clerical position in office,Electronics company,Examining electronic products
AS15162_1,3439,Management work,Management work,Woolen garment factory,Management work
AS15164_1,8283,Welding,Welding,Electronics company,Welding
AS15164_2,4100,Civil Service Insurance Bureau,Clerical position in office,Government of Taiwan,Clerical position in office
AS15164_3,4121,Accounting,Clerical position in office,Garment factory,Clerical position in office
AS15164_4,3415,Sales assistant,Clerical position in office,Japanese copper casting plant,Clerical position in office
AS15164_5,4121,Accounting,Clerical position in office,Dyestuff importer,Clerical position in office
AS15164_6,4100,Office worker,Clerical position in office,Bank of Taiwan,Clerical position in office
AS15164_7,3480,Buddhist temple management,Management work,Buddhist temple in Tsuen Wan,Management work
AS15164_8,2460,Buddhist temple management,Management work,Buddhist Foundation in Causeway Bay,Management work
AS15166_1,8283,Welder,Welding work,Electronics factory,Welding work
AS15166_2,8290,Packer,Packer,Glue factory,Packer
AS15166_3,8264,Clothes presser,Clothing presser,Maxim's Laundry,Clothing presser
AS15166_4,9322,Packer,Packer,Blade factory,Packer
AS15166_5,5122,Chef,Cooking,Snack kiosk,Cooking
AS15167_1,8263,Manufacturing work,Manufacturing,Handbag factory,Manufacturing
AS15167_2,4211,Cashier,Cashier,Supermarket,Cashier
AS15169_1,3439,Management work,Management work,Meyer Company,Management work
AS15169_2,4221,Clerical position in office,Clerical position in office,Travel agency,Clerical position in office
AS15169_3,4111,Clerical position in office,Clerical position in office,Law firm,Clerical position in office
AS15170_1,7313,Manual jewelry processing,-8,Handiwork,-8
AS15170_2,5123,Waiter,-8,Restaurant,-8
AS15172_1,4211,CUSTMER SERVICE,CUSROMER SERVICE,Part-time at Jockey Club,CUSROMER SERVICE
AS15174_1,8263,Garment worker,Garment worker,Garment factory,Garment worker
AS15174_2,8251,Printing worker,Printing worker,Silk printing company,Printing worker
AS15174_3,3439,Management work,Management work,Garment factory,Management work
AS15174_4,1224,Manager,Management work,Caf de Coral,Management work
AS15175_1,5123,Waiter,Waiter,Excelsior Hotel,Waiter
AS15175_2,5113,Tour guide,Tour guide,Travel agency,Tour guide
AS15175_3,5113,Tour guide,Tour guide,Self-employed,"Self-employed, tour guide"
AS15176_1,3416,Buyer,Clerical position in office,Purchasing company,Price quotation
AS15176_2,4115,Secretary,Clerical position in office,Insurance company,Secretary
AS15177_1,4212,Counter work,Clerical position,Bank,Clerical position
AS15177_2,3340,TEACHER,TEACHER,ST JOHN FIRST ACID COURSE,TEACHER
AS15181_1,5111,Flight attendant,Flight attendant,CATHY PACIGIC,Flight attendant
AS15181_2,4115,Secretary,Clerical position in office,GARDEN HOTEL,Clerical position in office
AS15181_3,4115,Secretary,Clerical position in office,CPA FIRM,Clerical position in office
AS15181_4,4115,Secretary,Clerical position in office,FIRM,Clerical position in office
AS20014_1,1232,human resource,in charge of hire people,Diamond Kingdom International club,provide entertainment service
AS20015_1,6110,farm,grow crops,village,grow crops
AS20016_1,6000,farm,farm,Sichuan Renshou County,farm
AS20016_2,5123,temporary worker,"dish washer, cleaning",Shanghai,repast service
AS20017_1,2142,engineer,design hydroelectric station,China irrigation and hydroelectric power consultant group chengdu investigation design academy,design hydroelectric station
AS20019_1,8131,Glue worker,glue,Union brick factory,provide construction materials
AS20019_2,8212,control unit worker,control equipment,concrete plant,provide construction materials
AS20020_1,6111,farm,grow rice,village,grow rice
AS20021_1,3116,technician,technician,Shanxi Baoji nitrogenous fertilizer plant,produce nitrogenous fertilizer
AS20021_2,3116,technician,technician,Shanxi Baoji alcohol plant,produce alcohol and beer
AS20021_3,3439,management,management,Shanxi Baoji alcohol plant Chengdu sale sub-company,sale
AS20021_4,3115,technician,technician,Sichuan University Light and energy technology development ltd.,Development of new energy and new technology
AS20024_1,7212,Technician,heat treatment and weld,Sichuan Pengzhou Beishuihe,"heat processing, cast metals"
AS20024_2,4100,administration staff,administration,Chengdu Normal School,education
AS20025_1,5220,flower sale,"transport flowers, money receipt","Second ring road Shijiazhuang, Hebei",flower sale
AS20025_2,5230,flower sale,"transport flowers, money receipt",Jinniuwan Flower market in Chengdu,flower sale
AS20026_1,110,sergeancy,driver,Army,Cadre Sanatorium
AS20027_1,6110,farm,farm,Shichuan Wuping County Village,farm
AS20027_2,8211,latheman,polish component,Guoying Nanguang Machine Factory,machine manufacture
AS20027_3,4131,Warehouse keeper, warehouse management,Guoying Nanguang Machine Factory,machine production
AS20027_4,3439,Director,office affairs,Tianxin Driver School North Gate Sub-campus,driver training
AS20029_1,6000,farmer,farm,Pengshan,village
AS20029_2,2221,doctor,clinician,Pengshan Jiangkou Hospital,health service
AS20029_3,2221,doctor,clinic doctor,Pengshan County Fengmin Town Community,medical service
AS20030_1,8320,driver,drive,Guanghan 2nd shipping company,transport
AS20030_2,8322,driver,driver,Guanghan Commercial Office,administration
AS20030_3,1210,factory director,factory director,Guanghan repast package company,produce plastic package
AS20030_4,4100,administrative,administration,Guanghan Commercial Office,administration
AS20030_5,1210,vice factory director,managing equipment supply,Guanghan Kaili Package Ltd.,produce wine box paper package
AS20031_1,5122,chef,chef,Chengdu Service Company,service
AS20031_2,1210,boss,management,self-employed,service
AS20031_3,4100,Releasing newspaper,releasing newspaper,Chengdu Commercial Newspaper,service
AS20032_1,110,soldier,Messenger,7659 Tibet 7659 army,Railway project
AS20032_2,3439,workshop director and financial management,management,Longquan Agriculture machine factory,Agriculture machine maintenance and production
AS20034_1,2331,teacher,teaching,Cifeng Center Elementary School,teacher
AS20035_1,7245,electrician,telephone line installation,zizhong post office,telephone line installation
AS20035_2,3415,export,sale wine,Sichuan wine combined industry,export
AS20035_3,4211,repast industry,receive money,self-employed,repast industry
AS20036_1,5162,traffic policeman,"traffic guide, website crime supervise",Sichuan Nanchong South traffic police station team,traffic guide
AS20037_1,8263,sewing,making clothing and curtain,self-employed,"clothing manufacturing, making curtain"
AS20039_1,7100,tiler,"brick layer, concrete bush, title layer","Shenyang, Liaoning","brick layer, concrete bush, title layer"
AS20039_2,8240,carpenter,"shaping furniture, polishing",Chengdu hongsen furniture,shaping
AS20039_3,7124,carpenter,wood work,construction field,wood work
AS20040_1,5220,self-employed,snack,Chengdu,self-employed
AS20040_2,5122,"hotel, restaurant","cooking, serving and cleaning the restaurant",Ganzi,manage restaurant and hotels
AS20042_1,7422,carpenter,make agriculture tools, Meishan wansheng Town,carpenter
AS20042_2,8322,tricycle driver,bus service,Meishan wansheng Town,tricycle driver
AS20042_3,8276,sugar making master,cook sugar,Sichuan Maohua Food Ltd.,sugar chef
AS20042_4,7422,carpenter,"make bed, bath barrel",meishan aijia company,carpenter
AS20042_5,8320,driver,bus service,Meishan wansheng Town,driver
AS20044_1,7422,carpenter,"saw wood, model",Nanjin furniture plant in Yunnan,wood board molding
AS20044_2,7422,carpenter,"saw wood, model",Xiangelila furniture in Yunnan,saw wood to shapes
AS20044_3,7422,furniture installation,furniture installation,Yunnan Shangri-la,furniture installation
AS20045_1,8261,silk reeling,spinning silk,Guangan silk plant,silk reeling
AS20045_2,5220,sale clothing,sale clothes,guangan,sale clothes
AS20045_3,5220,sale shoes,sale shoes,Guangan,sale shoes
AS20046_1,110,driver,logistic for military supplies,Shengyang Army Section Special forces,Military service
AS20046_2,8320,driver,transport products,temporary worker,transportation service
AS20046_3,8324,driver,ship construction materials,Chengdu No. 4 construction project company,construction service
AS20047_1,6110,farm,provide food,village,grow rice
AS20047_2,9312,construction worker,distribute building materials,construction field,repair building
AS20049_1,110,soldier,Soldier training,Army,Tout
AS20049_2,7212,weld worker,machine processing,Pengshui machine factory,machine processing
AS20049_3,7212,weld worker,weld steel material,construction field,construction
AS20049_4,zzzz,self-employed,community service,self-employed,community service
AS20050_1,6110,farmer,grow crops,village,provide crops
AS20050_2,3439,manage employees,manage construction material,SW construction material center,provide construction materials
AS20051_1,4131,warehouse keeper,food storage,Wanyuan County Food Company,Food production
AS20051_2,4211,cashier,Take care of money,Wanyuan County Food Company,food production
AS20051_3,3439,director of producing workshop,manage workshop,Wanyuan County Food Company,food production
