occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
2357524,3867,am,4,productiemedewerkster,allerlei,appelstroopfabriek,9-71.50,onzeker onduid beschrijv
2616288,4301,am,4,productiemedewerkster,auto s schur klar mak spuit,nedcar,9-39.60,zeker duidelijk
2674158,4420,am,4,productiemedewerkster,assemblag monter gasregelapparatur,honeywell,0-35.50,zeker duidelijk
2254647,3665,am,3,productiemeedewerker papierfabriek,inpakker stapel,papierproducent,9-71.50,zeker duidelijk
1578634,2726,am,2,productmanager,initirer uitwerk nieuw product industriel process,visverwerk industrie,7-00.65,zeker duidelijk
2855050,4758,am,2,productmanager,market activiteit tbv bepaald product,papierwar,2-11.10,zeker duidelijk
2684482,4447,am,1,produktgroep manager,leiding gev groep mens,project organisatie,2-11.10,zeker duidelijk
2878124,4812,am,2,produktie chef,leiding gev 25 produktiemedewerker,produktiebedrijf massief kartonn verpak,2-11.10,zeker duidelijk
1512181,2584,am,2,produktie medewerker,produktie lijn lopend band etc,rockwol isolatie material,9-71.55,zeker duidelijk
3070367,4984,am,1,produktie medewerker,,bedrijfskled,7-95.10,onzeker onduid beschrijv
2385654,3920,am,2,produktielleider,nan,productie elektriciteit kabelsleid,7-00.55,zeker duidelijk
1487825,2555,am,2,produktiemedewerker,assemblagemedewerker,volvo,8-73.70,zeker duidelijk
1678378,2868,am,1,produktiemedewerker,vull feeder verzamelmachin folder,postbedrijf,,nan
2214223,3592,am,6,produktiemedewerker,fabrcer shuntweerstand,electrotechnisch produktiebedrijf,8-51.10,zeker duidelijk
2816104,4669,am,4,produktiemedewerker,plastic artikel inpak,produktiebedrijf,9-71.50,zeker duidelijk
2878124,4812,am,4,produktiemedewerker,produktie werk,produktiebedrijf massief kartonn verpak,9-10.50,zeker duidelijk
3028508,4908,am,3,produktiemedewerker,produktie,slachterij,7-73.10,zeker duidelijk
1786173,3066,am,1,produktiemedewerker,machin bediend,sigarenensigaret fabriek,7-83.20,zeker duidelijk
1678378,2868,am,2,produktiemedewerker nabewerk drukkerij,feeder vull hechtmachines bijvull stapel bundel produkt,drukkerij,,nan
2353608,3860,am,1,produktiemedewerster,lampenkapp makem,verlichtingindustrie,7-96.20,zeker duidelijk
1820355,3110,am,4,produktmanager,produktmanagement,bevestigingsartikel,2-11.10,zeker duidelijk
2334717,3815,am,2,proefdierverzorger,verzorg varkenskipp stier,proefbedrijf hendrix voeder,5-99.60,zeker duidelijk
1654804,2823,am,1,programmamaker,redactie regie leiding,av bedrijf,1-74.40,zeker duidelijk
1767022,3030,am,6,programmasecretaris,verantwoord administratie archief ruim 300 project leiding admin medewerker vrijwilliger,culturel stichitng,3-93.10,zeker duidelijk
2240472,3636,am,2,programmatechicus radio,opnem geluidsmixag radio jingles monter radio documentaires verzorg radio uitzend,audio facilitair bedrijf,8-61.30,zeker duidelijk
1516070,2590,am,3,programmeur,bouw softwar,pharmacuetisch industrie,0-84.20,zeker duidelijk
1610115,2758,am,5,programmeur,ontwikkel programmas pc,ictbedrijf,0-84.20,zeker duidelijk
1618147,2774,am,1,programmeur,programmer,administratiekantor,0-84.20,zeker duidelijk
1618147,2774,am,3,programmeur,programmer,softwarebedrijf,0-84.20,zeker duidelijk
1834305,3134,am,2,programmeur,computer system bouw,tnt,0-84.20,zeker duidelijk
2208214,3580,am,3,programmeur,softwar ontwikkel,detacheerder softwar ontwikkel,0-84.20,zeker duidelijk
2284777,3726,am,3,programmeur,system ontwikkel programmer,zorgverlener,0-84.20,zeker duidelijk
2450811,4027,am,1,programmeur,programmer cobolcic db2,ministerie financien,0-84.20,zeker duidelijk
2460818,4049,am,4,programmeur,programmer,financiel dienstverlen,0-84.20,zeker duidelijk
2656267,4384,am,1,programmeur,programmerennetwerbeher,reparatie industriel electronica,0-84.20,zeker duidelijk
2858368,4767,am,2,programmeur,programmer helpdeskwerk,automatiser,0-84.20,zeker duidelijk
2403334,3939,am,1,programmeur technisch ontwerper,softwar ontwikkel,softwar bureau consultancy,0-84.20,zeker duidelijk
2378026,3902,am,1,programmeur ict,analyser programmer administratiev computerprogrammas,vanaf 1975 1993 bouw daarna zakelijk dienstverlen,0-84.20,zeker duidelijk
1761373,3015,am,5,programmeurict analist,programmer ontwerp ziekenhuis softwar,softwar hous,0-84.20,zeker duidelijk
1537842,2644,am,3,project assistant,ondersteun project manager pc werk telefonsich vergader archiver,contract research organisation pharmaceutical industry,3-94.10,zeker duidelijk
2374638,3897,am,1,project enginer,teken,leverancier grot keuk inricht,0-32.10,zeker duidelijk
2884833,4831,am,1,project enginer,uitvoer coordiner technisch projet,olie gas markt compressie oploss,0-25.20,zeker duidelijk
1757587,3006,am,1,project leider,leid project,lucht kanal,2-11.10,zeker duidelijk
1537842,2644,am,1,project manager,management international geneesmiddelenonderzoek computerwerk telefonisch vergader,contract research organisation pharmaceutical industry,2-11.10,zeker duidelijk
1834305,3134,am,1,project manager,ict project begleid,tnt,2-11.10,zeker duidelijk
2176872,3528,am,1,project manager,inkop afstemm apparat klant toets specificaties,ingenieur burau,2-11.10,zeker duidelijk
2458853,4047,am,2,project manager,project uitvoer leid,constructie assemblag bedrijf,2-11.10,zeker duidelijk
2731325,4512,am,1,project manager,leidinggev,ict softwar development,2-11.10,zeker duidelijk
2060424,3330,am,1,project manager ict,opzet organiser leid ict project,universiteit,0-84.20,zeker duidelijk
2104388,3404,am,1,project manager ict,ict project begeleid,dienstverlener ict,2-11.10,zeker duidelijk
2104388,3404,am,3,project manager ict,begeleid ict project,dienstverlener ict,2-11.10,zeker duidelijk
3056528,4963,am,1,project manager strategic supply chain,optimaliser verplaats manufactur process azie,electronica technologie,2-11.10,zeker duidelijk
2230534,3621,am,1,project mananger,begeleid bliksemafleiderinstallaties,network services,2-11.10,zeker duidelijk
2068547,3352,am,3,project medewerker,administratief,detacher,3-93.10,zeker duidelijk
2868713,4791,am,1,project medewerker,behandel beoordel financiel aanvrag buitenland project os,ontwikkel samenwerk,3-39.40,zeker duidelijk
2868713,4791,am,2,project medewerker logistiek west afrika,logistiek aanstur personel administratie,ontwikkel organisatie,3-93.10,zeker duidelijk
2402035,3935,am,1,projectadviseur klimaatechnisch installaties,adviser verkop ondersteun training,multinational bedrijf product servomotor,2-11.10,zeker duidelijk
1534405,2633,am,2,projectcoordinator,projectcoordinatie financiel werkzam,communicatiebureau,3-00.10,zeker duidelijk
2068547,3352,am,4,projectcoordinator,administratief,telecommunicatiebedrijf,3-93.10,zeker duidelijk
2426332,3989,am,2,projectcoordinator,organisatie evenementenpubliciteitfondsenwerv,stichting,3-00.10,zeker duidelijk
2815014,4666,am,2,projectdirecteur,manag grot energie project,energiesector,2-11.10,zeker duidelijk
2607462,4281,am,1,projecteleider,leidinggev projectteam,bouwbedrijf,2-11.10,zeker duidelijk
2525273,4141,am,2,projectenginer,ontwerp bereken,metaalindustrie,0-24.10,zeker duidelijk
1471607,2522,am,1,projectleider,begeleid initier project gezondheidszorg,zorgorganisatie,2-11.10,zeker duidelijk
1471607,2522,am,3,projectleider,ondersteun ouder wijk,stichting welzijn ouder,1-93.10,zeker duidelijk
1610115,2758,am,1,projectleider,opzet leid project,gemeent,2-11.10,zeker duidelijk
1771507,3037,am,2,projectleider,projectleid,chemie,2-11.10,zeker duidelijk
2073864,3363,am,1,projectleider,leid ict project,luchthav bank,2-11.10,zeker duidelijk
2142473,3462,am,5,projectleider,uitvoer project ictenergiegrafisch info,rijk,2-11.10,zeker duidelijk
2241753,3639,am,3,projectleider,leidinggev mens binn non profit project,gehandicaptenzorg,2-11.10,zeker duidelijk
2314453,3769,am,2,projectleider,adviser dagelijk bestur vergader voorbereid houd contractbeher control onderhandel dagelijk werkzam projectburea,projectbureau namen provincie 15 gemeent,2-11.10,zeker duidelijk
2383264,3913,am,1,projectleider,coordiner leidinggev,industrie,2-11.10,zeker duidelijk
2437167,4007,am,1,projectleider,projectleider infrastructurel project,energiebedrijf,2-11.10,zeker duidelijk
2473240,4074,am,5,projectleider,projectmanagement,project c2000 min bzk,2-11.10,zeker duidelijk
2537523,4164,am,3,projectleider,project leid,isp,2-11.10,zeker duidelijk
2607462,4281,am,3,projectleider,leiding gev projectteam,bouwbedrijf,2-11.10,zeker duidelijk
2608201,4285,am,5,projectleider,leiding gev complex project,netbeheerder energiedistributie,2-11.10,zeker duidelijk
2646534,4367,am,2,projectleider,projectleider,bouwadviesbureau,2-11.10,zeker duidelijk
2760588,4564,am,2,projectleider,tekenwerk planning,interieurbedrijf,2-11.10,zeker duidelijk
2828158,4702,am,1,projectleider,project leid,ggd,2-11.10,zeker duidelijk
3030378,4912,am,1,projectleider,aanstur project,postnl,2-11.10,zeker duidelijk
2778356,4608,am,1,projectleider gebouwmanagement,planning uitvoer budgetbewak project,opstell meerjarenonderhoudsplann vastgoed,2-11.10,zeker duidelijk
2405013,3943,am,2,projectleider marktonderzoek,opstart begeleid marktonderzoek,synovat grot marktonderzoeksbureau,2-11.10,zeker duidelijk
2672743,4417,am,1,projectleider installatie elektrotechnisch installaties,ontwerp calculer begeleid aanleg elektrotechnisch installaties,installatie bedrijf,2-11.10,zeker duidelijk
2821387,4687,am,2,projectleider installatietechniek,project begeleid bouwproject,installatiebedrijf,2-11.10,zeker duidelijk
1723023,2937,am,1,projectleider kwaliteit,prat computerwerk leidinggev,prorail,2-11.10,zeker duidelijk
2402035,3935,am,2,projectleider mr wtb,project verantwoord mr wtb,technisch adviesbureau,2-11.10,zeker duidelijk
2138575,3459,am,2,projectleider marktonderzoek,onderzoek,marktonderzoekbureau,2-11.10,zeker duidelijk
2600652,4264,am,2,projectleider milieumanagement,projectmedewerker verschill milieuproject,adviesbureau,2-11.10,zeker duidelijk
1522316,2598,am,2,projectleider onderzoek,leid onderzoekproject,dierveredel dierverwerk,2-11.10,zeker duidelijk
2525273,4141,am,1,projectleider rd,ontwikkel nieuw product,metaalindustrie,2-11.10,zeker duidelijk
1571460,2707,am,1,projectleider retail utiliteit,aanstur medewerker offertes verzorg relatiebeher,installatie servic ondrhoud,2-11.10,zeker duidelijk
1463212,2512,am,1,projectleider technisch infra,aanstur afdelingproject elektrotechnisch infra,elektro infra technisch bedrijf,2-11.10,zeker duidelijk
2178482,3533,am,1,projectleider weg waterbouw,projectleider,ingenieursbureau,2-11.10,zeker duidelijk
1508823,2577,am,1,projectleideropleider,ontwikkel hulpmethodiek,steunpunt huiselijk geweld,2-11.10,zeker duidelijk
1543778,2652,am,1,projectmanager,regie werkzam binn project,bank financiel dienstverlener,2-11.10,zeker duidelijk
1687725,2883,am,5,projectmanager,leid middelgrot project,rijksover,2-11.10,zeker duidelijk
1723048,2938,am,1,projectmanager,manag project,financiel instell,2-11.10,zeker duidelijk
1751426,2993,am,4,projectmanager,projectleid,gemeent,2-11.10,zeker duidelijk
1856774,3184,am,1,projectmanager,projectleider,installatie bedrijf,2-11.10,zeker duidelijk
2208214,3580,am,5,projectmanager,projectmanagement advieswerk lid managementteam,wetenschapp institut,2-11.10,zeker duidelijk
2261161,3681,am,2,projectmanager,team leiding gev richting bepalenverantwoord aflegg,ict bedrijv datacher,2-11.10,zeker duidelijk
2313248,3765,am,2,projectmanager,leidingegeven servicedienst,installatiebureau,2-11.10,zeker duidelijk
2330170,3807,am,2,projectmanager,manag complex international computernetwerk,international datacommunicatie organisatie,2-11.10,zeker duidelijk
2382761,3910,am,2,projectmanager,project offrer plannencontact klant,webdesignbureau,2-11.10,zeker duidelijk
2666500,4398,am,3,projectmanager,coordiner aanstur leiding gev,welzijnswerk,2-11.10,zeker duidelijk
2815014,4666,am,3,projectmanager,manag meerder project naast elkar,machinefabriek kapitaalmachines,2-11.10,zeker duidelijk
2306281,3752,am,6,projectmanager gemeent land cuijk,opzet doorontwikkel centrum jeugd gezin,gemeent,2-11.10,zeker duidelijk
2385654,3920,am,1,projectmanager ict,manag project,ict,2-11.10,zeker duidelijk
2442026,4015,am,1,projectmanager ruimt milieu,offer onderzoeksrapport opstell kwaliteitsbewak,ingenieurbureau,2-11.10,zeker duidelijk
2070877,3357,am,1,projectmedewerker,communicatiewerkzam administratie organisatie evenement,platform onderwijs arbeidsmarkt,3-93.10,zeker duidelijk
2121182,3431,am,3,projectmedewerker,diver tak verbetertraject,diver,2-11.10,zeker duidelijk
2364645,3878,am,1,projectmedewerker,administratief financieel ondersteun,woningcorporatiewoningbouw,3-93.10,zeker duidelijk
2522313,4131,am,4,projectmedewerker,projectleid,kerk,2-11.10,onzeker onduid beschrijv
2754251,4547,am,2,projectmedewerker,deelnam allerlei verschill project levenverzekeringsdeskund mak procesbeschrijv test system,verzekeringsmaatschappij generali,3-93.10,zeker duidelijk
2755248,4551,am,8,projectmedewerker vakgroep planologie,planologisch actiemodel test nieuwbouwpraktijk,rijksuniversiteit groning,0-21.30,zeker duidelijk
2364645,3878,am,2,projectmedewerkerdocumentenbeher,documentenbeheercorrespondentie,projectorganisatie betuwerout,1-91.30,zeker duidelijk
1484282,2550,am,2,projectrealisator,werkzam voorbereid offertes mak,alliander,3-39.40,zeker duidelijk
2472750,4072,am,1,projectrealisator,begeleid mens openbareverlecht,liander ziut,7-00.65,zeker duidelijk
1578634,2726,am,6,projectsecretares,verwerk gegeven landelijk stuurgroep jeugdverpleegkund,tno preventiev geneeskund,3-21.20,zeker duidelijk
3008446,4865,am,1,projektleider uitvoer,leiding gev,grot bouwbedrijf,2-11.10,zeker duidelijk
2368520,3886,am,1,projektmanager,organisatie evenement,market,2-11.10,zeker duidelijk
2268031,3693,am,1,projetleider,voorbereid directievoer tbv open drinkwaternet,waterleidingbedrijf,2-11.10,zeker duidelijk
1505773,2568,am,3,promovendus,promotie onderzoek,universiteit,1-31.90,zeker duidelijk
1537041,2641,am,5,promovendus,wetenschapp onderzoek,universiteit,1-31.90,zeker duidelijk
2537523,4164,am,5,promovendus,onderzoek,ru,1-31.90,zeker duidelijk
2501538,4102,am,2,promovendus postdoc,organisch chemisch labwerk,universiteit leid,1-31.90,zeker duidelijk
1462568,2511,am,1,promovendus scheikund,synthes organisch verbind,universiteit,1-31.90,zeker duidelijk
1865511,3197,am,1,provinciaal ambtenar,adviseur,over,2-11.10,zeker duidelijk
1474873,2530,am,1,psychiater,patientenzorg,ziekenhuis ggzinstell,0-61.20,zeker duidelijk
2174823,3522,am,1,psychiater,behandel psychiatrisch patient,algemen ziekenhuis,0-61.20,zeker duidelijk
2025076,3282,am,3,psychiatrisch verpl opleid,psychiatrischziekenhuis patient begeleid,zon schild,0-71.20,zeker duidelijk
1856012,3181,am,1,psychiatrisch verpleegkund,verpleg,nonprofit,0-71.20,zeker duidelijk
2028080,3284,am,4,psychiatrisch verpleegkund,verpleg instell,psychiatrisch instell,0-71.20,zeker duidelijk
2283441,3724,am,1,psychiatrisch verpleegkund,gesprek voer,geestelijk gezondheidszorg,0-71.20,zeker duidelijk
2473240,4074,am,12,psychiatrisch verpleegkund,opleid verpl daarna gewerkt verpl b opnam afd,ggz,0-71.20,zeker duidelijk
2888784,4839,am,2,psychiatrisch verpleegkund,begeleid psychiatrisch patient crisisafdel,algemen psychiatrisch ziekenhuis,0-71.20,zeker duidelijk
3008128,4863,am,3,psychiatrisch verpleegkund,klinisch begeleid mens psychiatrisch problematiek,ggz,0-71.20,zeker duidelijk
3024541,4898,am,5,psychiatrisch verpleegkund,geestelijk begeleid patient,psychiatrisch inricht,0-71.20,zeker duidelijk
2277027,3710,am,2,psychiatrischverpleegkund,verplegingvanpsychiatrischepatient,ggzinstel,0-71.20,zeker duidelijk
1734760,2965,am,3,psychodiagnostisch medewerker,onderzoek patient psy ziekenhuis,ggz,1-92.30,zeker duidelijk
2624083,4318,am,3,psycholog,gesprekshulp volwassen,protestant stichting ggz,1-92.30,zeker duidelijk
2820388,4679,am,1,psycholog,groepsleidster,kinderpsychiatrie,1-92.30,zeker duidelijk
2402585,3938,am,3,psychologisch assistent,assister psycholog,revalidatiecentrum,1-92.30,zeker duidelijk
3026658,4903,am,4,psychologisch assistent,psychologisch test kinder,tehuiz kinder,1-92.30,zeker duidelijk
2433410,4001,am,6,psychologisch medewerker,psychologisch onderzoek neurologisch person intelligentie,ggz algemen ziekenhuis,1-92.30,zeker duidelijk
1567546,2696,am,1,psycholog,psychologisch behandel onderzoek kinder leidinggev personel,eig praktijk kinderpsychologie,1-92.30,zeker duidelijk
1648528,2815,am,1,psycholog,onderzoek advies rapportag,gevarieerd,1-92.30,zeker duidelijk
2402585,3938,am,2,psycholog,diagnostiek behandel,2e 3e lijn ggz,1-92.30,zeker duidelijk
2553838,4186,am,1,psycholog,diagnostiek begeleid behandel ouder,zorggroep venlo,1-92.30,zeker duidelijk
2886571,4834,am,1,psycholog,nan,nan,1-92.30,zeker duidelijk
2300352,3735,am,2,psycholog trainer,groepstrain individuel begeleid reintegratietraject,reintegratieburo,1-92.30,zeker duidelijk
2041254,3300,am,5,psychosociaal gherapeut,therapie,zelfstand,1-92.30,zeker duidelijk
2048212,3310,am,1,psychosociaal hulpverlener,begeleid mensenzowel verstandelijklicham gehandicapt wel gesprek voer mens red hulp vrag,zzp,1-93.50,zeker duidelijk
2238580,3634,am,4,public relation manager,public relation international,diamantslijperij,2-19.90,zeker duidelijk
2813631,4660,am,2,publiciteit market,publiciteit market,theater,1-59.55,zeker duidelijk
1750044,2992,am,1,purchas assistant,inkoopactiviteit,chemie fabriek,4-22.20,zeker duidelijk
3058570,4971,am,1,qc coordinator,administrartief,pijpleid werk,3-93.10,zeker duidelijk
2626317,4326,am,1,quality assuranc manager,kwaliteitsbeher specificaties audit etc,distributeur functionel voedingsingredient,2-11.10,zeker duidelijk
2227088,3615,am,3,quality inspector,quality inspector,machinebouwer stork,9-49.80,zeker duidelijk
3056528,4963,am,3,quality manager manufactur,optimaliser borg kwaliteit intern process leiding gev,electronica technologie,2-11.10,zeker duidelijk
3056528,4963,am,2,quality manager supply chain,optimaliser kwaliteit nivo leverancier,electronica technologie,3-10.10,onzeker onduid beschrijv
2225423,3609,am,4,rd enginer,tekenwerk documentatie kwaliteitscontrol,apparatenfabriek,0-32.20,zeker duidelijk
1711100,2912,am,5,rd projectleider,leiding gev productontwikkelingsteam,producent copier printer,2-19.20,zeker duidelijk
2385654,3920,am,4,rd projectmanager,projectmanager research development,ontwikkel bouw elektron microscop,2-19.20,zeker duidelijk
1711100,2912,am,6,rd projectmedewerker,productontwikkel copier,producent copier printer,0-24.10,zeker duidelijk
2624524,4320,am,1,raadsonderzoeker,onderzoek,rad kinderbescherm,3-93.40,zeker duidelijk
2332135,3810,am,2,radarcontroleur,radarcontroles,korp landelijk politiedienst,A,zeker duidelijk
3044215,4940,am,3,radarspecialist,onderhoud grondradar apparatur,konink luchtmacht,A,zeker duidelijk
