occid,obsseqnr,bjobcoder,bwhsID,bjobnm,bjobdes,bjobco,bjobcode,bjobcertain
2841701,4729,am,1,financieel medewerker,administratiev tak,bank,33940,zeker duidelijk
2860418,4769,am,1,financieel medewerker,bijhoud financiel administraties,woningbouwcorporatie,33940,zeker duidelijk
3018534,4883,am,1,financieel medewerker,financieel werk,hogeschol,33940,zeker duidelijk
2005142,3246,am,3,financieel medewerkeroffic manager,verantwoord debiteurencrediteurenadministratie leidinggev binnendienst,schoonmaakbedrijf,33940,zeker duidelijk
1840818,3145,am,1,financieel medewerkster,administratie,woningbouw,33940,zeker duidelijk
2502488,4104,am,1,financieel medewerkster,boekhoud,zandwinningsbedrijf,33120,zeker duidelijk
3056623,4964,am,1,financieel medewerkster,boekhoud,woningcorporatie,33120,zeker duidelijk
2306115,3751,am,1,financieel po officemanager,financiel administratie personel organisatie,groothandel bloemboll,33940,zeker duidelijk
2755614,4554,am,1,financiel medewerker,financiel,gezondheidszorg,33940,zeker duidelijk
3024075,4896,am,3,financiel medewerker,betalingenontvangst boek afd financien etc,gemeent,33940,zeker duidelijk
2013821,3259,am,1,financiel adiministratie,adiministratiev secretariel werkzam,apothek,33940,zeker duidelijk
2368520,3886,am,4,financien verzeker,financien,verzeker tussenperson,44120,zeker duidelijk
2641364,4358,am,2,fiscal technisch specialist,regel aangift,over,33940,zeker duidelijk
1604465,2747,am,1,fiscalist,oploss fiscal vraagstuk,adviesministerie financien universiteit belastingdienst,33940,zeker duidelijk
2680151,4437,am,1,fitnesinstrutric,fitnesless,sportschol,18050,zeker duidelijk
1526105,2610,am,3,folder rondbreng,ieder wek folder rond breng,postorderbedrijf,45240,zeker duidelijk
2818154,4676,am,1,fondsenwerver nonprofit sector,schrijvenplannenoverleggenlijn uitzet,non profit goed doel,33940,zeker duidelijk
1576420,2717,am,2,formulierontwerper,process analyserenontwerp,energiebedrijf,03420,zeker duidelijk
3075708,4997,am,1,fotograf,fotografer bloem plant daglichtstudio buit lokatie,fotostudio,16310,zeker duidelijk
3030248,4911,am,4,fotowinkelassistent,fotolaborant winkelmeisj,prifo,16310,zeker duidelijk
2613480,4296,am,4,freelanc docent,lesgev,taleninstitut,13215,zeker duidelijk
2303207,3741,am,2,freelanc grafisch ontwerper fotograf,grafisch ontwerp fotografie,freelanc,16220,zeker duidelijk
2675810,4429,am,4,freelanc journalist,journalistiek werk,krant,15915,zeker duidelijk
2001112,3241,am,1,freelanc journalisttekstschrijver,reportagesinterviewsadvertorial,kranttijdschrift,15915,zeker duidelijk
1500383,2557,am,2,freelanc technicus,geluid licht technicus lif optreden muziekband,zelfstand,86220,zeker duidelijk
1882288,3228,am,8,frez kotter,bedien freeskotterbank,machinefabriek,83310,zeker duidelijk
1866385,3199,am,1,frontoffic medewerker,telefon aannem beantwoord doorverwijz,hulpverleningsbedrijf,39410,zeker duidelijk
1733116,2963,am,1,fruitteler,producer fruit,eenmanszak,62720,zeker duidelijk
2256673,3673,am,2,funcitonel beheerder,diver,international,08420,zeker duidelijk
1535067,2634,am,1,functionel administratief medewerker,computerwerkzam registratie control,geestelijk gezond instell,39310,zeker duidelijk
2084151,3389,am,1,functionel applicatie manager,organiser plann coordiner analyser,luchtvaart operatie,21110,zeker duidelijk
1482127,2542,am,1,functionel applicatiebeheerder,beher system servicedesk werkzam rapporter,softwar dienstverlen,08420,zeker duidelijk
1484282,2550,am,1,functionel beheerder,wijzig doorvoer incident oploss,netbeheerder electriciteit gas,08420,zeker duidelijk
1835317,3140,am,1,functionel beheerder,overleg bureauwerk,over,08420,zeker duidelijk
2624211,4319,am,1,functionel beheerder,werk computer,over,08420,zeker duidelijk
2403334,3939,am,2,functionel ontwerper,ontwerp ictsystem,softwar bureau consultancy,08420,zeker duidelijk
2261161,3681,am,1,functionel system ontwerper,documentatiesystem doorvors,belastingdienst,08420,zeker duidelijk
2506577,4110,am,1,functionel systeembeher,beher digital system it,bank,08310,zeker duidelijk
1605407,2748,am,4,funktionel systeembeher,ict system lucht houd gebruiker ondersteun,wijnimporteur,08420,zeker duidelijk
2118121,3427,am,1,fysio,fysio,fysio,07620,zeker duidelijk
1853538,3173,am,2,fysiotherapeut,reactiver hartpatient,alg ziekenhuis,07620,zeker duidelijk
2077455,3373,am,1,fysiotherapeut,onderzoek behandel,praktijk fysiotherapie,07620,zeker duidelijk
2625255,4322,am,2,fysiotherapeut,fysiotherapeut,ziekenhuis,07620,zeker duidelijk
2625255,4322,am,3,fysiotherapeut,fysiotherapeut,prakrijk fysiotherapie,07620,zeker duidelijk
2625255,4322,am,4,fysiotherapeut,fysiotherapeut,gezondheidscentrum,07620,zeker duidelijk
2670811,4408,am,1,fysiotherapeut,onderzoek behandel patient,praktijk fysiotherapie,07620,zeker duidelijk
2711601,4474,am,1,fysiotherapeut,fthandel,praktijk,07620,zeker duidelijk
2733651,4517,am,3,fysiotherapeut,allerlei zak gebied fysiotherapie,verpleeghuis,07620,zeker duidelijk
2836686,4718,am,1,fysiotherapeut,begeleid behandel patin0074,vof,07620,zeker duidelijk
2852707,4752,am,1,fysiotherapeut,oefentherapie gev scholing verzorg adviser rol massag enz,verpleeghuis eerst lijn,07620,zeker duidelijk
3037555,4931,am,1,fysiotherapeut,fysiotherapeutisch bezig,maatschap,07620,zeker duidelijk
2771112,4586,am,1,fysiotherapeutacupuncturist,acupunctur massageoefentherapieoedeemtherapieultra geluid,praktijk,07620,zeker duidelijk
2474605,4076,am,1,fysiotherapeutmanueel therapeut,praktijkhouder,fysiotherapiepraktijk gezondheidscentrum,07620,zeker duidelijk
2475637,4078,am,1,fysiotherapeutmanueeltherapeut,behandel patient,groepspraktijk fysiotherapie,07620,zeker duidelijk
2435383,4004,am,2,fysiotherapeut,verhelp pijnklacht spierklacht massages etc etc thuisbezoek,diver particulier praktijk,07620,zeker duidelijk
2485526,4094,am,1,fysiotherapeut,neurologie,academisch ziekenhuisparticulier praktijk,07620,zeker duidelijk
1671185,2854,am,2,fysiotherapie,fysiotherapie,particulier praktijk,07620,zeker duidelijk
2863020,4775,am,1,fysiotherapie,fysiotherapie mn geriatrie 100 gev oefentherapie 20 daarnaast massages af toe transfer transfertrain war nod,1e lijn praktijk gericht geriatrie parkinson copd hart vat ziekt,07620,zeker duidelijk
2863020,4775,am,2,fysiotherapie,fysiotherapie til transfer trainig gev verzorg dienst zoal huishoud vrijwilliger keuk enz,inricht licham gehandicapt hersenafwijk geboort nah,07620,zeker duidelijk
2863020,4775,am,3,fysiotherapie,fysiotherapie oefentherapie werk verstand gehandicapt all niveaus leeftijd vak multi functionel handicap,inricht verstand licham gehandicapt multicomplex handicap,07620,zeker duidelijk
2863020,4775,am,4,fysiotherapie,zwangerschap educatie partus voorlicht ouder gev gymnastiek,kruisveren,07620,zeker duidelijk
2863020,4775,am,5,fysiotherapie,fysiotherapie praktijk oefentherapie massag fysiotechniek toepass zitting patient gemiddeld brabant dorp all lee,1e lijn praktijk gemiddeld dorp brabant,07620,zeker duidelijk
2704778,4461,am,1,galeriehouder,verkoper adviseur,kunst inlijsterij,19140,zeker duidelijk
1481500,2540,am,1,garagehouder,reparer auto s,garagebedrijf,84320,zeker duidelijk
1561760,2686,am,1,garagehouder,verkop onderhoud automobiel,klein metal,84320,zeker duidelijk
1724454,2943,am,2,garagehouder,bedrijfsleid,automobielbranch,84320,zeker duidelijk
2202441,3565,am,2,gasfitter,renovatie gasnet,bouw,87120,zeker duidelijk
2821387,4687,am,6,gasonderhoudsmonteur,servic onderhoudswerkzam gasapparatur,onderhoudsbedrijf,87120,zeker duidelijk
2702554,4458,am,2,gasther,server drank maaltijd,horecabedrijv,53230,zeker duidelijk
1527822,2613,am,1,gastouder,kinder opvang,gastouderbureau,54035,zeker duidelijk
1628544,2790,am,1,gastouder,kinderoppas,mik,54035,zeker duidelijk
2380452,3904,am,1,gastouder,kinderopvang,gastouderbureau,54035,zeker duidelijk
2415175,3964,am,1,gastouder,kinder verzorg oppass,gastouderbureau,54035,zeker duidelijk
2482046,4092,am,1,gastouder,oppass verzorg kinder,gastouderbureau,54035,zeker duidelijk
2830276,4706,am,2,gastouder,kinder verzorg,kinderopvang,54035,zeker duidelijk
3006841,4858,am,4,gastouder,kinderverzorg,via gastouderbureau,54035,zeker duidelijk
1521681,2597,am,1,gastouderopvang,oppass opvang kinden,gastouderopvang,54035,zeker duidelijk
1877084,3216,am,4,gastvrouw,diver activiteit,bejaardenhuis sonneburgh,53290,zeker duidelijk
2204536,3572,am,1,gastvrouw,personel binnenkom klant vertegenwoordiger koffie thee voorzien kantin bijhoud bestell aangaand huishoud produc,mechanisatie bedrijf klein metal,53290,zeker duidelijk
2341815,3828,am,1,gastvrouw,koffie maaltijd server winkel bedien enz,st jan baptist,53290,zeker duidelijk
2830075,4704,am,1,gastvrouw,administratief receptie huwelijk cater,gmeent,53290,zeker duidelijk
1877084,3216,am,1,gastvrouw dement bejaard,tafel dekkenkok ontsoanningsaktiviteit,humanitas,53290,zeker duidelijk
2638617,4353,am,2,gastvrouw bedien restaurant,bedien ontvang gast,restaurant,54035,zeker duidelijk
2343424,3833,am,1,gebouw computerbeheerder,onderhoud techn instalaties computeronderhoud reparatie,lager onderwijs,85240,zeker duidelijk
2755526,4553,am,1,gedetacheerd gemeent leudal westrom,prullenbak leegmak gemeenst via westrom,westrom,99910,zeker duidelijk
3072641,4994,am,2,gediplomeerd ziekenverzorgster,medicijn uitdel injectie gev wondverzorgingleidinggev,geriatrisch inricht beekberg,07210,zeker duidelijk
2050584,3312,am,2,gedragsadviseur hond,mens buitenshuis begeleid probleemgedrag hond,eig bedrijf,61240,zeker duidelijk
1643340,2807,am,5,,boekhoud laswerkzam,eigenbedrijf constructie bedr,33120,zeker duidelijk
2580045,4240,am,1,,huisvrouw,,x,zeker duidelijk
2836327,4716,am,1,,nan,nan,x,zeker duidelijk
2776372,4601,am,3,,vervaardigenreperatie vangymnastiek atrebutenbv teurnmat,paardensport artikel,x,zeker duidelijk
2144382,3464,am,2,geestelijk verzorger,gesprek stervensbegeleidingmaandsluit leid activiteit organiser vergader adveser ziekenbezoek,serviceflat ouder,14920,zeker duidelijk
2155334,3486,am,1,geestelijk verzorger,voorgan kerkdienst individuel groepsgesprek,instell geestelijk gezondheidszorg psychatrisch kliniek,14920,zeker duidelijk
2522313,4131,am,2,geestelijk verzorger,pastorat,jeugdzorg,14920,zeker duidelijk
2754341,4548,am,2,geestelijk verzorgster,begeleid geestelijk welzijn,intramural zorg sensir,14920,zeker duidelijk
2541425,4167,am,2,geestelijk verzorg maatschapp hulpverlen,huisbezoek organisar activiteit jonger ouder,kerkgenootschap,14920,zeker duidelijk
2202288,3563,am,6,gegevensbeheerder,beher geven,ziekenhuis,08420,zeker duidelijk
3011734,4875,am,1,gehandicapt begeleidster,kinder handicap verzorg,frion,19390,zeker duidelijk
1743461,2983,am,1,geluidstechnicus,diver,theater,86220,zeker duidelijk
2543253,4172,am,1,geluidstechnicus,opnem geluid tbv film tv producties,eenmanszak,86220,zeker duidelijk
1872474,3208,am,3,gemeent ambtenar,beleidsstuk schrijv advies,gemeent,31010,zeker duidelijk
1535212,2635,am,1,gemeent bod,,gemeenfehuis,37040,zeker duidelijk
1505483,2567,am,1,gemeenteadviseur pkn regio noord,adviser begeleid cursus gev etc,kerkelijk organisatie,21110,zeker duidelijk
2364635,3877,am,1,gemeenteambtenar,klantcontact telefonisch contact administratiev tak,gemeent,39410,zeker duidelijk
2388737,3929,am,4,gemeenteambtenar,beslismedewerker gem social dienst,gem haarlemmermer,31010,zeker duidelijk
2388737,3929,am,5,gemeenteambtenar,bijstandsmaatschapp werker gem social dienst,gem haarlemmermer,31010,zeker duidelijk
2481835,4091,am,1,gemeenteambtenar,applicatiebeher,gemeent,08420,zeker duidelijk
2481835,4091,am,2,gemeenteambtenar,administratief,gemeent,39310,zeker duidelijk
2481835,4091,am,3,gemeenteambtenar,administratief,gemeent,39310,zeker duidelijk
3043866,4939,am,1,gemeenteambtenar,administratief werk,over,39310,zeker duidelijk
2546430,4177,am,2,gemeenteraadslid,gemeent bestur,gemeent,31010,zeker duidelijk
3048017,4946,am,1,general manager,commerciel leiding gev algehel management,security safety,21110,zeker duidelijk
2407602,3945,am,2,generalist,jeugdagent,politie,58220,zeker duidelijk
2066286,3347,am,3,geograph,wetenschap onderzoek les gev,universiteit bonn,13120,zeker duidelijk
2372771,3891,am,1,geoinformatie specialist,cartografie programmeerwerk,onderzoeksinstell,03260,zeker duidelijk
2034160,3293,am,2,geolog,interpreter seismiekbouw geologisch modellenberek olie gas volumes,consultant olie gas industrie,01330,zeker duidelijk
2214223,3592,am,3,gereedschapslijper,slijp conditioner snijgereedschap houtbewerkingsmachines,produktiebedrijf,83530,zeker duidelijk
2233874,3627,am,3,gereedschapsmaker,afstell gereedschap,productiebedrijf,83220,zeker duidelijk
1524081,2603,am,3,gespecialiseerd gezinsverzorgster,begeleid ondersteun,thuiszorg,54035,zeker duidelijk
2228047,3617,am,3,gespecialiseerdeverzorg,begeleid werkzam,thuiszorg,54035,zeker duidelijk
1574233,2712,am,2,gewerkt visserijcooperatie,leiding gev visser vissersvrouw,visserij cooperatie,64120,zeker duidelijk
1643340,2807,am,6,gezin verzorg,vervang opvang ziekt moeder huisvrouw,gezinsverzorg,54035,zeker duidelijk
1633132,2797,am,1,gezinsbegeleid,runningverzorg huishoud,thuiszorg,54035,zeker duidelijk
2720487,4495,am,1,gezinsbegeleidster,begeleid gezinn,umc st rdboudziekenhuis,54035,zeker duidelijk
2636017,4345,am,1,gezinsbegeleidster jeugdzorg,begeleid pleegkinder bio ouder pleegouder gev training aandachtsfunctionaris kindermishandel secretaris or,zandberg jeugdhulpverlen,54035,zeker duidelijk
1881007,3224,am,1,gezinscoach,voorwaard interventie multiproblemgezinn,bureau social vraagstuk,54035,zeker duidelijk
2055621,3323,am,6,gezinshuismoeder,begeleidenopvoed vanpleg kinder eig gezin,samenwerkingsproject jeugdzorginstell,54035,zeker duidelijk
2630442,4333,am,1,gezinshulpverlener,werk probleemgezinn,jeugdhulpverlen,54035,zeker duidelijk
2773876,4592,am,2,gezinstherapeut,gezinn begeleid,hulpverleningsinstell,54035,zeker duidelijk
2366132,3881,am,3,gezinsverzorg,thuishulp huishoud verzorg,thuiszorg,55220,zeker duidelijk
3018550,4884,am,2,gezinsverzorg,verzorg huishoud werk verricht,thuiszorg,55220,zeker duidelijk
2312860,3763,am,2,gezinsverzorg,huishoud verzorg,wet,55220,zeker duidelijk
1522882,2600,am,3,gezinsverzorgster,huishoud tak verzorg opvoedkund tak gezin draaied houd tijden ziekt moeder,thuiszorg org,54035,zeker duidelijk
1603350,2745,am,1,gezinsverzorgster,moeder gezin ondersteun gezin draaiend houd,stichting,54035,zeker duidelijk
1853861,3175,am,2,gezinsverzorgster,hulp huishoud war moeder ziek,diakonie herv kerk,54035,zeker duidelijk
2056052,3325,am,2,gezinsverzorgster,ondersteun verzorg gezinn,thuiszorg,54035,zeker duidelijk
2180626,3537,am,1,gezinsverzorgster,nan,nan,54035,zeker duidelijk
2228047,3617,am,2,gezinsverzorgster,huishoud begelleid verzorg werkzam,thuiszorgorganisatie,54035,zeker duidelijk
2256183,3670,am,2,gezinsverzorgster,vervang ziek moeder,gezinszorg,54035,zeker duidelijk
2446864,4022,am,3,gezinsverzorgster,huishoud,maatschapp dienstverlen,55220,zeker duidelijk
2453808,4036,am,4,gezinsverzorgster,huishoud werk,instell gezinsverzorg,55220,zeker duidelijk
2454250,4037,am,2,gezinsverzorgster,huishoud,gezinsverzorg,55220,zeker duidelijk
2574025,4228,am,4,gezinsverzorgster,gezinsverzorgster,thuiszorgmadi,55220,zeker duidelijk
2600466,4263,am,2,gezinsverzorgster,huishoud licham verzorg,nan,55220,zeker duidelijk
2685474,4451,am,1,gezinsverzorgster,moeder vervang werk,gezinszorg,54035,zeker duidelijk
2856881,4764,am,2,gezinsverzorgster,huishouden overnem gedeelt overnem tyden ziekt afwez moeder,thuiszorg,54035,zeker duidelijk
2865743,4778,am,6,gezinsverzorgster,gezinsverzorgster,particulier,54035,zeker duidelijk
2880834,4821,am,2,gezinsverzorgster winkeljufvrouw enz,verzorg,verzorgingsbedrijf,54035,zeker duidelijk
2183402,3545,am,1,gezinsvoogdijwerker,uitvoer ots,bureau jeugdzorg,54035,zeker duidelijk
2244881,3648,am,1,gezinszorg,verzorg maatschapp ondersteun,maatchappelijkwerk,54035,zeker duidelijk
2705486,4463,am,1,gezondheidszorg,bloedafnamedienst,atal,05430,zeker duidelijk
2814470,4663,am,1,ggzart,psychiatrisch behandel patient psych stoornis,psychiatrsich ziekenhuis,06120,zeker duidelijk
3054402,4956,am,1,gietoperater,giet,gieterij,83240,zeker duidelijk
1814162,3095,am,2,glazenwasser,ram zem ladder,zelfstand,55230,zeker duidelijk
3035630,4926,am,1,golfshopmedewerkster,verhur verkop clinicsinfo gev,golfban,45130,zeker duidelijk
2600134,4260,am,1,goudsmid,werk achter werkbank administratief,sam echtgenot eig bedrijfvof,88050,zeker duidelijk
1726543,2950,am,1,goudsmid edelsmid,ontwerp mak sierad,edelsmederij,88050,zeker duidelijk
1657865,2830,am,1,graficus,boekdrukkeroffsetdrukkerdirectie,drukkerij,88050,zeker duidelijk
1770835,3036,am,3,graficus,vormgev diepdruk stanz hoogdruk,drukkerij,16220,zeker duidelijk
2662152,4388,am,2,grafisch medewerk,grafisch productie,grafisch bedrijf,16220,zeker duidelijk
2645511,4365,am,2,grafisch medewerker,layout computer medewerker,grafisch,16220,zeker duidelijk
1840818,3145,am,6,grafisch medewerkster,reclam beletter,reclam bureau,16220,zeker duidelijk
2612558,4291,am,2,grafisch ontwerper,ontwerp publisiteit materiaal,stimuler werk opleid,16220,zeker duidelijk
2874376,4803,am,2,grafisch ontwerper,ontwerp,reclamebureau,16220,zeker duidelijk
2313611,3767,am,1,grafisch ontwerper web developer,websites ontwerp,grafisch ontwerpwebsit bureau,08420,zeker duidelijk
1850725,3162,am,2,grafisch technicus,drukkerij,grafisch,16220,zeker duidelijk
2107783,3409,am,2,grafisch vormgever,ontwerp,reclameburo,16220,zeker duidelijk
1800354,3074,am,2,grafisch sector,werk achter drukpersvoorbereider drukproces,zelfklev etiket drukkerij,92225,zeker duidelijk
2132532,3445,am,2,griepspuitverpakker,verpak griepspuit,solvay olst,97150,zeker duidelijk
